pitcher_id,pitcher_name,team,game_date,n_starts_prior,fp_projection,avg_fp_actual,n_starts_actual,k_pct_prior,bb_pct_prior,k_bb_pct_prior,csw_pct_prior,whiff_pct_prior,hard_hit_pct_prior,barrel_pct_prior,gb_pct_prior,fb_pct_prior,xwoba_against_prior,era_prior,whip_prior,xfip_prior,siera_prior,ip_per_start_prior,hr_per_9_prior,wins_prior,is_home,park_factor,days_of_rest,prior_pitches,own_team_oaa,model_se,sample_se,total_se,lo80,hi80
669432,"Rogers, Tr",Orioles,2026-05-29,8,9.926723620490344,5.11,8,0.19048153438073862,0.06519304450338934,0.12528848987734928,0.2858029228811483,0.23928510424691585,0.35307771904801855,0.05886959196800626,0.40771330901415564,0.21839080459770113,0.28398185909252344,5.607692307692307,1.3846153846153846,3.258753846153846,3.7700467590027684,5.416666666666667,1.6615384615384614,2,0.5,100.0,5.0,59.25,-34.15319747013352,1.3303680983663904,2.23606797749979,2.6018991673681375,6.596292686259128,13.257154554721561
607067,Rea,Cubs,2026-05-28,9,9.825230702564717,9.32,9,0.17707496269085066,0.06959613919227839,0.10747882349857227,0.2630312346929095,0.20382178506611354,0.4072221861401572,0.10053906605182827,0.46786959650190957,0.22383350860685228,0.3227100487942314,3.986577181208054,1.2483221476510067,3.4209127516778524,2.9833872329911717,5.518518518518518,1.2684563758389262,5,0.5,100.0,5.0,71.0,81.96767392832045,0.7672309714836627,2.182178902359924,2.31312518587052,6.864430464650451,12.786030940478984
695076,Lowder,Reds,2026-04-26,6,9.79212599007395,10.42,6,0.19139873956306172,0.069548710218411,0.12185002934465072,0.27456900588771993,0.2086018298001274,0.3869297252307292,0.07891578378080925,0.4256282593396132,0.24884205187854397,0.314259181228317,3.176470588235294,1.1764705882352942,3.7248235294117644,2.919471682205911,5.666666666666667,0.2647058823529412,3,0.5,100.0,5.0,90.16666666666667,30.73787772312017,0.4533981266124591,4.08248290463863,4.107582808402328,4.53441999531897,15.04983198482893
663568,Kolek,Royals,2026-05-29,5,9.754757829360734,13.15,5,0.16082202111613877,0.05874604847207587,0.1020759726440629,0.2543176483390073,0.1358889751552795,0.4270833333333333,0.03481359649122807,0.5347222222222222,0.1996527777777778,0.29862766516689626,3.4838709677419355,0.9354838709677419,3.1381290322580644,3.0643197393173867,6.2,1.1612903225806452,3,0.5,100.0,5.0,54.6,17.07659873506676,1.3595679434091157,2.42535625036333,2.7804276530638528,6.195810433439003,13.313705225282465
592791,Taillon,Cubs,2026-05-27,11,9.748721180131389,5.46,11,0.19367332589826894,0.0664703368573605,0.12720298904090843,0.28113663256885735,0.22580126884732638,0.3816542162998856,0.11897166700316307,0.3570953630796151,0.32323126275882186,0.32183691881354254,5.370165745856354,1.276243093922652,3.6897127071823204,3.2757640917012196,5.484848484848485,2.8342541436464086,2,0.5,100.0,5.0,75.81818181818181,81.96767392832045,0.9154412864332001,2.0851441405707476,2.2772480839519864,6.833843632672846,12.663598727589932
678394,Bello,Red Sox,2026-05-29,8,9.594996699888219,6.8,8,0.16256255812923512,0.07368404076893305,0.08887851736030207,0.25094275550974304,0.21133866730355863,0.42600410698570207,0.09044296774358124,0.5038725453233226,0.2096560490342874,0.3548683342696991,3.9416058394160585,1.3357664233576643,3.4746423357664233,3.305177660442811,5.708333333333333,0.9854014598540146,2,0.5,100.0,5.0,69.375,47.81447645818693,0.8969525968339751,2.23606797749979,2.409257968953763,6.511146499627402,12.678846900149036
664285,"Valdez, F",Tigers,2026-05-30,11,9.537163966489112,8.29,11,0.19470390521995876,0.08644016620896897,0.10826373901098979,0.269754896006065,0.20297181723598995,0.4514314149630848,0.06010013303679331,0.5429583081359171,0.21484850875117226,0.3104857773665155,3.6185567010309274,1.2216494845360824,3.482618556701031,3.2240716365441635,5.878787878787879,0.556701030927835,2,0.5,100.0,5.0,65.81818181818181,-71.7217146872804,1.03965353052526,2.0851441405707476,2.3299582722637244,6.5548173779915455,12.51951055498668
518876,"Kelly, Me",D-backs,2026-05-25,8,9.533568894575499,8.75,8,0.1670748507576917,0.08053034012580512,0.08654451063188659,0.2652495172406088,0.25385292312680197,0.4664437544781466,0.1671045298941167,0.37711316294214725,0.2417146170658816,0.3863148813242418,5.25,1.4166666666666667,3.9931666666666668,4.452042608579566,6.0,1.5,5,0.5,100.0,5.0,71.0,40.983836964160226,1.214768342220676,2.23606797749979,2.544732230562102,6.276311639456008,12.79082614969499
702070,Cameron,Royals,2026-05-27,10,9.51051908496917,7.17,10,0.20419656644563539,0.07237006852277642,0.13182649792285897,0.25817975607988297,0.22442223413311474,0.4329247237569061,0.10494360036832413,0.37144549763033174,0.2415086887835703,0.3407744729333418,4.613924050632912,1.4240506329113924,3.217620253164557,3.166416530052128,5.266666666666667,0.8544303797468354,2,0.5,100.0,5.0,69.6,17.07659873506676,0.7550448501768768,2.1320071635561044,2.2617575624352777,6.615469405052014,12.405568764886326
669467,Pallante,Cardinals,2026-05-23,10,9.487941547902775,9.28,10,0.17793522267206477,0.08316831683168317,0.0947669058403816,0.2713099965281269,0.20628606540311156,0.37790041389690204,0.07040428111543125,0.5529848302957546,0.2046636836552803,0.3096441834261882,3.7636363636363637,1.2545454545454546,3.6155636363636363,2.7093172985608867,5.5,1.1454545454545455,5,0.5,100.0,5.0,83.5,17.07659873506676,0.39409366559831577,2.1320071635561044,2.1681246188167465,6.712742035817339,12.263141059988211
